* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:35:22 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 11.6238 ms (3.987 m, 13 ft 1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R sedacka_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7085.618652 105.819 57.8047
7136.963867 105.724 -163.3164
7188.681152 105.479 -25.0039
7240.773438 105.132 112.8262
7293.243164 104.749 -110.0020
7346.092773 104.380 26.9336
7399.325684 104.049 164.3906
7452.944336 103.773 -57.6973
7506.951172 103.574 80.4062
7561.350098 103.468 -139.1777
7616.142578 103.453 9.4570
7671.332031 103.514 166.8105
7726.921875 103.628 -44.8223
7782.914551 103.774 89.3184
7839.312500 103.948 -145.4082
7896.119629 104.167 -25.5273
7953.337891 104.448 90.8848
8010.971191 104.780 -155.1387
8069.021973 105.153 -42.9941
8127.493164 105.567 67.6113
8186.388672 106.009 176.6074
8245.710938 106.422 -76.2305
8305.461914 106.739 29.0918
8365.647461 106.939 132.7207
8426.267578 107.041 -125.4160
8487.328125 107.066 -25.3867
8548.831055 107.031 72.9297
8610.779297 106.958 169.6465
8673.176758 106.866 -95.0879
8736.026367 106.783 -0.8477
8799.331055 106.753 92.5254
8863.094727 106.805 -175.5195
8927.320312 106.907 -85.6719
8992.010742 106.998 2.0820
9057.170898 107.041 88.3164
9122.802734 107.018 173.6133
9188.910156 106.906 -100.4316
9255.497070 106.717 -10.5820
9322.566406 106.530 84.3555
9390.121094 106.436 178.0898
9458.166016 106.479 -96.8594
9526.704102 106.637 -20.5391
9595.738281 106.859 50.1543
9665.273438 107.102 117.3320
9735.311523 107.342 -178.3633
9805.857422 107.564 -116.8223
9876.915039 107.764 -57.9980
9948.487305 107.920 -1.9570
10020.578125 107.993 51.4043
10093.191406 107.971 102.4023
10166.331055 107.883 151.2344
10240.000000 107.753 -162.0898
10314.203125 107.578 -117.5078
10388.944336 107.346 -74.7070
10464.226562 107.053 -33.2012
10540.054688 106.718 7.5449
10616.432617 106.383 47.8496
10693.363281 106.109 87.2812
10770.852539 105.942 124.9102
10848.902344 105.907 160.2734
10927.517578 106.013 -166.4102
11006.703125 106.239 -134.3535
11086.461914 106.547 -102.8555
11166.798828 106.887 -72.5449
11247.718750 107.198 -45.1719
11329.223633 107.448 -22.4785
11411.320312 107.649 -5.0879
11494.011719 107.848 7.5059
11577.301758 108.059 15.8555
11661.195312 108.259 20.4629
11745.697266 108.407 21.7051
11830.811523 108.460 19.8516
11916.542969 108.397 15.2266
12002.894531 108.228 7.9961
12089.873047 107.970 -1.8652
12177.480469 107.619 -14.4258
12265.723633 107.149 -29.6367
12354.606445 106.530 -47.1035
12444.132812 105.774 -66.1699
12534.308594 104.936 -85.9824
12625.136719 104.115 -105.4785
12716.624023 103.436 -123.9121
12808.773438 102.995 -141.7285
12901.591797 102.810 -161.1074
12995.082031 102.823 175.0000
13089.250000 102.951 145.1406
13184.099609 103.113 109.4863
13279.636719 103.241 68.5957
13375.867188 103.298 23.1270
13472.793945 103.275 -26.3594
13570.422852 103.176 -79.3496
13668.759766 103.008 -135.4238
13767.809570 102.775 165.7676
13867.577148 102.497 104.3438
13968.067383 102.192 40.2148
14069.285156 101.856 -26.5859
14171.237305 101.470 -95.4258
14273.927734 101.037 -164.7656
14377.362305 100.608 127.5391
14481.546875 100.263 62.4180
14586.486328 100.084 -4.4766
14692.185547 100.100 -79.4395
14798.651367 100.254 -163.5156
14905.888672 100.445 105.2676
15013.902344 100.577 8.7539
15122.700195 100.587 -91.8750
15232.285156 100.466 164.1211
15342.664062 100.242 57.0762
15453.843750 99.958 -52.9375
15565.829102 99.649 -165.9941
15678.625000 99.327 77.8418
15792.239258 98.976 -41.4004
15906.675781 98.552 -163.4746
16021.942383 98.017 72.1094
16138.043945 97.371 -53.8809
16254.986328 96.668 179.1758
16372.777344 96.006 50.9824
16491.421875 95.485 -80.0781
16610.923828 95.158 143.9941
16731.294922 94.995 2.0391
16852.535156 94.912 -146.0117
16974.656250 94.816 60.3262
17097.662109 94.640 -98.3008
17221.558594 94.349 98.7324
17346.353516 93.931 -68.1680
17472.052734 93.388 128.6230
17598.662109 92.737 -37.9160
17726.189453 92.035 148.5078
17854.640625 91.386 -25.7598
17984.021484 90.915 158.7988
18114.341797 90.689 -20.4824
18245.605469 90.659 153.2812
18377.820312 90.684 -40.8262
18510.994141 90.626 118.0410
18645.132812 90.409 -89.0391
18780.242188 90.015 58.7305
18916.332031 89.449 -158.1152
19053.408203 88.711 -19.1504
19191.476562 87.798 116.0645
19330.546875 86.721 -112.0137
19470.623047 85.524 17.0938
19611.714844 84.298 143.7207
19753.830078 83.186 -92.3945
19896.974609 82.345 28.0332
