* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:36:47 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 4.5798 ms (1.571 m, 5 ft 1.8 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L uTV_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6834.379883 106.010 86.8174
6883.904785 106.175 7.5557
6933.788574 106.396 -71.6006
6984.033691 106.693 -151.6592
7034.642578 107.030 126.5430
7085.618652 107.359 43.1191
7136.963867 107.666 -41.1836
7188.681152 107.984 -125.8584
7240.773438 108.337 148.8184
7293.243164 108.685 62.0615
7346.092773 108.946 -26.4824
7399.325684 109.054 -116.2568
7452.944336 109.017 153.6865
7506.951172 108.904 63.9199
7561.350098 108.796 -25.6768
7616.142578 108.725 -115.5234
7671.332031 108.683 154.4170
7726.921875 108.675 64.6982
7782.914551 108.752 -24.4355
7839.312500 108.967 -113.8945
7896.119629 109.297 154.8242
7953.337891 109.641 61.0996
8010.971191 109.905 -34.5469
8069.021973 110.062 -131.2148
8127.493164 110.150 131.5996
8186.388672 110.218 33.8359
8245.710938 110.275 -64.7402
8305.461914 110.301 -164.1484
8365.647461 110.284 95.8672
8426.267578 110.244 -4.4062
8487.328125 110.216 -104.9355
8548.831055 110.212 154.0859
8610.779297 110.209 52.4883
8673.176758 110.185 -49.5234
8736.026367 110.170 -151.5020
8799.331055 110.239 106.7246
8863.094727 110.456 4.6875
8927.320312 110.823 -98.4531
8992.010742 111.278 156.7285
9057.170898 111.753 50.1738
9122.802734 112.208 -57.9316
9188.910156 112.621 -167.5137
9255.497070 112.967 81.4414
9322.566406 113.223 -30.8613
9390.121094 113.390 -144.0586
9458.166016 113.494 102.1621
9526.704102 113.564 -12.1250
9595.738281 113.611 -126.9766
9665.273438 113.639 117.6426
9735.311523 113.664 1.8223
9805.857422 113.720 -114.4297
9876.915039 113.831 128.7012
9948.487305 114.001 10.9746
10020.578125 114.223 -107.7852
10093.191406 114.480 132.2617
10166.331055 114.751 10.9590
10240.000000 115.010 -111.7832
10314.203125 115.223 124.0586
10388.944336 115.365 -1.3477
10464.226562 115.428 -127.7656
10540.054688 115.415 104.9941
10616.432617 115.338 -22.9062
10693.363281 115.210 -151.3301
10770.852539 115.061 79.8359
10848.902344 114.928 -49.4473
10927.517578 114.839 -179.3750
11006.703125 114.806 49.8477
11086.461914 114.822 -81.9824
11166.798828 114.866 144.9551
11247.718750 114.908 10.6055
11329.223633 114.937 -124.9551
11411.320312 114.951 98.3223
11494.011719 114.951 -39.5449
11577.301758 114.927 -178.5625
11661.195312 114.867 41.3086
11745.697266 114.769 -99.8281
11830.811523 114.634 118.0723
11916.542969 114.465 -24.9785
12002.894531 114.268 -168.9414
12089.873047 114.057 46.2090
12177.480469 113.851 -99.6230
12265.723633 113.647 113.4316
12354.606445 113.432 -34.6523
12444.132812 113.194 176.1777
12534.308594 112.918 25.9473
12625.136719 112.591 -125.2754
12716.624023 112.205 82.6309
12808.773438 111.768 -70.2969
12901.591797 111.292 135.9531
12995.082031 110.783 -18.4961
13089.250000 110.256 -173.4785
13184.099609 109.737 31.1836
13279.636719 109.265 -124.3984
13375.867188 108.895 79.7246
13472.793945 108.675 -76.7402
13570.422852 108.629 125.7246
13668.759766 108.748 -33.4160
13767.809570 108.996 165.3789
13867.577148 109.315 1.8555
13968.067383 109.645 -164.0059
14069.285156 109.933 27.9316
14171.237305 110.140 -142.1211
14273.927734 110.242 46.1191
14377.362305 110.240 -127.0508
14481.546875 110.153 58.5781
14586.486328 110.003 -117.0469
14692.185547 109.818 73.1035
14798.651367 109.618 -98.7695
14905.888672 109.419 82.6465
15013.902344 109.232 -97.0742
15122.700195 109.069 81.9336
15232.285156 108.925 -100.5078
15342.664062 108.776 75.4766
15453.843750 108.591 -110.1465
15565.829102 108.330 62.7422
15678.625000 107.971 -125.6035
15792.239258 107.510 45.1367
15906.675781 106.972 -144.7500
16021.942383 106.405 24.8984
16138.043945 105.872 -166.0137
16254.986328 105.429 2.1816
16372.777344 105.104 169.0508
16491.421875 104.882 -25.7852
16610.923828 104.729 137.4863
16731.294922 104.601 -61.1621
16852.535156 104.461 98.2832
16974.656250 104.284 -104.0977
17097.662109 104.051 51.7793
17221.558594 103.750 -153.9141
17346.353516 103.389 -0.9707
17472.052734 102.989 150.7754
17598.662109 102.580 -58.6660
17726.189453 102.189 90.5469
17854.640625 101.827 -121.9004
17984.021484 101.487 23.6875
18114.341797 101.139 167.1270
18245.605469 100.749 -51.5879
18377.820312 100.288 87.6680
18510.994141 99.736 -134.9121
18645.132812 99.087 0.8535
18780.242188 98.354 135.0859
18916.332031 97.566 -92.2617
19053.408203 96.764 38.6035
19191.476562 95.974 167.3379
19330.546875 95.199 -66.3281
19470.623047 94.424 57.5664
19611.714844 93.644 179.2422
19753.830078 92.891 -60.7520
19896.974609 92.261 58.5410
